conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file,clean_text
1944029626344649037,Sun Jul 13 00:51:51 +0000 2025,6,@BaseBDG Ini teh ceuk Urang mah karena biar ga macet tapi malah yang jadi Korban Anak sekolah. Aya teu penelitian bahwa masuk jam sekitu matak bisa setelah lulus sekolah minimal SMA langsung gawe teu nganggur?,1944198051515838950,,BaseBDG,in,,0,0,0,https://x.com/undefined/status/1944198051515838950,1473662619315687429,,tweets-data/lulus_tapi_nganggur.csv,ini teh ceuk urang mah karena biar ga macet tapi malah yang jadi korban anak sekolah aya teu penelitian bahwa masuk jam sekitu matak bisa setelah lulus sekolah minimal sma langsung gawe teu nganggur
1943954626073510197,Sat Jul 12 08:44:34 +0000 2025,0,Yeuh parah Ingat teman gw pernah nganggur untuk foya branded atau restaurant mahal sana-sini setelah lulus kuliah tiba2 dia masuk ke DPR lewat ortunya. Saking dia sering kerja di DPR Dia baru menikah cepat. Emang instan teman gw tapi teman gw memang babi bgt,1943954626073510197,,,in,,0,0,0,https://x.com/undefined/status/1943954626073510197,1363440194133790721,,tweets-data/lulus_tapi_nganggur.csv,yeuh parah ingat teman gw pernah nganggur untuk foya branded atau restaurant mahal sanasini setelah lulus kuliah tiba dia masuk ke dpr lewat ortunya saking dia sering kerja di dpr dia baru menikah cepat emang instan teman gw tapi teman gw memang babi bgt
1943690759980433715,Fri Jul 11 15:16:13 +0000 2025,2,Waktu Lo berjuang sendiri negara kemana? Lo lulus Lo nganggur... Negara bantu Lo? Nggak Nggak ada info lowongan kerja info pelatihan dan nggak ada jaminan hidup. Tapi Lo tetap disuru berjuang sendiri https://t.co/ePfSLHLhku,1943690798463148111,https://pbs.twimg.com/media/GvlgdFRWMAA_0I6.jpg,kulitbumi,in,,0,1,2,https://x.com/undefined/status/1943690798463148111,981436209208680450,,tweets-data/lulus_tapi_nganggur.csv,waktu lo berjuang sendiri negara kemana lo lulus lo nganggur negara bantu lo nggak nggak ada info lowongan kerja info pelatihan dan nggak ada jaminan hidup tapi lo tetap disuru berjuang sendiri
1943688631639482616,Fri Jul 11 15:07:36 +0000 2025,0, ya emang masih nganggur baru lulus belum kerja. tapi lagi diusahakan dapat kerjaan yang 'baik'.,1943688633485025385,,floursxgar,in,,0,0,0,https://x.com/undefined/status/1943688633485025385,846671513403109377,,tweets-data/lulus_tapi_nganggur.csv,ya emang masih nganggur baru lulus belum kerja tapi lagi diusahakan dapat kerjaan yang baik
1943558676532597241,Fri Jul 11 10:41:56 +0000 2025,18,@worksfess Setelah lulus aku nganggur 9 bulan Nder. Tapi ttp coba' apply2 sama interview biar ada pengalaman hadapinnya krn aku blm pernah kerja samsek itu juga sembari nunggu lowongan di tempat kerjaku yg sekarang. Biar dapat duit aku jualan sm ngelesin bocah' juga si,1943621775054577941,,worksfess,in,,0,0,0,https://x.com/undefined/status/1943621775054577941,1465233836334202884,,tweets-data/lulus_tapi_nganggur.csv,setelah lulus aku nganggur  bulan nder tapi ttp coba apply sama interview biar ada pengalaman hadapinnya krn aku blm pernah kerja samsek itu juga sembari nunggu lowongan di tempat kerjaku yg sekarang biar dapat duit aku jualan sm ngelesin bocah juga si
1943513329563242831,Fri Jul 11 03:37:24 +0000 2025,31,@worksfess kk aku lulusan sarjana pendidikan thn 2023 terus lanjut PPG 2024 lulus tapi habis lulus PPG sampai sekarang juga masih nganggur blm dapet sekolah tempat ngajar. gapapa semangat ya emang jalannya kita agak sedikit lebih lama,1943514936921199100,,worksfess,in,,0,8,0,https://x.com/undefined/status/1943514936921199100,1127491924951093248,,tweets-data/lulus_tapi_nganggur.csv,kk aku lulusan sarjana pendidikan thn  terus lanjut ppg  lulus tapi habis lulus ppg sampai sekarang juga masih nganggur blm dapet sekolah tempat ngajar gapapa semangat ya emang jalannya kita agak sedikit lebih lama
1943445802166424068,Fri Jul 11 01:28:38 +0000 2025,1,@partaimurba Karena semua dilihat dari kacamata politik bukan pendidikan ansich. Dah miskin bodoh malas ech malah dikasih beasiswa atasnama bela wong cilik. Bukannya dikasih platihan work skill tapi malah suruh sekolah umum. Lulus ya nganggur toh nanti dapat bantuan lagi prakerja &amp; bansos,1943482531912855888,,partaimurba,in,,0,0,0,https://x.com/undefined/status/1943482531912855888,83547693,,tweets-data/lulus_tapi_nganggur.csv,karena semua dilihat dari kacamata politik bukan pendidikan ansich dah miskin bodoh malas ech malah dikasih beasiswa atasnama bela wong cilik bukannya dikasih platihan work skill tapi malah suruh sekolah umum lulus ya nganggur toh nanti dapat bantuan lagi prakerja amp bansos
1943272240021205331,Thu Jul 10 11:34:50 +0000 2025,0,SORRY TOXIC BANGET GUE DARITADI TAPI SORRY BANGET. MY PAGE IS REALLY MY SONG. LAGU GUE PAS GUE TAKUT TAKUTNYA MIKIRIN IDUP GIMANA KEDEPANNYA PAS BARU LULUS DAN NGANGGUR Allah... gue ini nangis pas nonton keknya..,1943272699356418414,,cheriedivy,in,,0,0,0,https://x.com/undefined/status/1943272699356418414,1031222255697592320,,tweets-data/lulus_tapi_nganggur.csv,sorry toxic banget gue daritadi tapi sorry banget my page is really my song lagu gue pas gue takut takutnya mikirin idup gimana kedepannya pas baru lulus dan nganggur allah gue ini nangis pas nonton keknya
1943263231671439444,Thu Jul 10 10:57:13 +0000 2025,0,gue beruntung sih termasuk yang cepet dapet kerja. dari lulus sampe dapet kerjaan pertama cuma dua bulan (kalo diitung dari wisuda nggak sampe sebulan malah). tapi gue tetep bakal maki-maki pemerintah karena jauh lebih banyak yang nganggur lebih lama and they just don't care.,1943263231671439444,,,in,,0,0,0,https://x.com/undefined/status/1943263231671439444,1311563337130364933,,tweets-data/lulus_tapi_nganggur.csv,gue beruntung sih termasuk yang cepet dapet kerja dari lulus sampe dapet kerjaan pertama cuma dua bulan kalo diitung dari wisuda nggak sampe sebulan malah tapi gue tetep bakal makimaki pemerintah karena jauh lebih banyak yang nganggur lebih lama and they just dont care
1943125777417195829,Thu Jul 10 04:03:49 +0000 2025,4,@worksfess Aku nder rajin banget dari jaman baru lulus tapi rajin ngirimnya yg sehari bisa 10 email itu pas nganggur tahun kemarin alhamdulillah sekarang dh kerja jalan 3 bulan,1943159198285730219,,worksfess,in,,0,2,0,https://x.com/undefined/status/1943159198285730219,1689635028383485952,,tweets-data/lulus_tapi_nganggur.csv,aku nder rajin banget dari jaman baru lulus tapi rajin ngirimnya yg sehari bisa  email itu pas nganggur tahun kemarin alhamdulillah sekarang dh kerja jalan  bulan
1943105756565508108,Thu Jul 10 00:58:47 +0000 2025,1,@Rankyu69 Drpd cpet lulus tapi nganggur ,1943112631143010338,,Rankyu69,in,,0,0,0,https://x.com/undefined/status/1943112631143010338,1631637527655505920,,tweets-data/lulus_tapi_nganggur.csv,drpd cpet lulus tapi nganggur
1942963249798131892,Wed Jul 09 15:05:11 +0000 2025,1,perna ga si lu lulus snbp tapi ortu lu malah gada uang dan jadinya lu ga kuliah blm kerja trs malah di katain nganggur + di rendahin ajg,1942963249798131892,,,in,,0,0,0,https://x.com/undefined/status/1942963249798131892,901415048077127680,,tweets-data/lulus_tapi_nganggur.csv,perna ga si lu lulus snbp tapi ortu lu malah gada uang dan jadinya lu ga kuliah blm kerja trs malah di katain nganggur  di rendahin ajg
1942930648001642770,Wed Jul 09 12:55:39 +0000 2025,0,Wkwkk bisa bisanya waktu smp kepikiran kalo dah lulus smk bakal bisa langsung nonton bp world tour. Woy duit lu aje ngepas ye (Ngelewatin fase nganggur sama fase kerja diluar kota tapi duitnya abis buat makan plus bayar kosan),1942930648001642770,,,in,,0,1,0,https://x.com/undefined/status/1942930648001642770,1794744626160803840,,tweets-data/lulus_tapi_nganggur.csv,wkwkk bisa bisanya waktu smp kepikiran kalo dah lulus smk bakal bisa langsung nonton bp world tour woy duit lu aje ngepas ye ngelewatin fase nganggur sama fase kerja diluar kota tapi duitnya abis buat makan plus bayar kosan
1942806882676269326,Wed Jul 09 04:43:51 +0000 2025,0,Akun ini gak akan w privasiin tapi gak akan w pake lagi. Bye saksi hidup keluh kesah &amp; mimpi2 w dari nganggur lanjut kuliah dapet kerjaan baru lulus wisuda konseran &amp; nganggur lagi w tuangin semua di sini. W bikin ini akun biar jadi personal diary padahal tapi not anymore,1942806882676269326,,,in,,0,0,0,https://x.com/undefined/status/1942806882676269326,1473508710869729281,,tweets-data/lulus_tapi_nganggur.csv,akun ini gak akan w privasiin tapi gak akan w pake lagi bye saksi hidup keluh kesah amp mimpi w dari nganggur lanjut kuliah dapet kerjaan baru lulus wisuda konseran amp nganggur lagi w tuangin semua di sini w bikin ini akun biar jadi personal diary padahal tapi not anymore
1942800798301163556,Wed Jul 09 04:19:40 +0000 2025,0,pas kumpul keluarga besar yg rata2 berpendidikan tau gw nganggur dan tau jg sempet lulus cpns tahap awal &amp; gagal diakhir; mereka bilang gapapa masih muda bisa coba lagi tapi untuk keluarga yg ga mengutamakan pendidikan; mereka bilang kenapa kok gagal(?),1942800798301163556,,,in,,0,1,0,https://x.com/undefined/status/1942800798301163556,484772749,,tweets-data/lulus_tapi_nganggur.csv,pas kumpul keluarga besar yg rata berpendidikan tau gw nganggur dan tau jg sempet lulus cpns tahap awal amp gagal diakhir mereka bilang gapapa masih muda bisa coba lagi tapi untuk keluarga yg ga mengutamakan pendidikan mereka bilang kenapa kok gagal
1942122921511796784,Tue Jul 08 03:28:42 +0000 2025,2,@worksfess Lulus kuliah sempet nganggur 5 bulan akhirnya keterima kerja walaupun bawah umr tapi gpp masih didaerahku dan utk nambah pengalaman kerja karna aku mhs kupu2 januari 2025 kontrak abis dan nganggur smpe skrg semoga kita jobseeker semua segera diberikan pekerjaan ya gais,1942425582987608309,,worksfess,in,,0,0,0,https://x.com/undefined/status/1942425582987608309,1198255013492977664,,tweets-data/lulus_tapi_nganggur.csv,lulus kuliah sempet nganggur  bulan akhirnya keterima kerja walaupun bawah umr tapi gpp masih didaerahku dan utk nambah pengalaman kerja karna aku mhs kupu januari  kontrak abis dan nganggur smpe skrg semoga kita jobseeker semua segera diberikan pekerjaan ya gais
1941911295709585632,Mon Jul 07 17:20:08 +0000 2025,0,@IlhamKreativ @tanyakanrl ini relate sm sepupu gue lulus cumlaude tapi udah nyaris 1 tahun nganggur,1942272434281091358,,IlhamKreativ,in,,0,1,0,https://x.com/undefined/status/1942272434281091358,1883457152519696384,,tweets-data/lulus_tapi_nganggur.csv,ini relate sm sepupu gue lulus cumlaude tapi udah nyaris  tahun nganggur
1941842624564117905,Sun Jul 06 12:52:14 +0000 2025,0,Kepingin beli Maryamah Karpov buku terakhir dari Tetralogi Laskar Pelangi masih maju mundur soalnya ceritanya tentang misi pencarian A Ling (cinta pertama Ikal). Tapi cerita bermula dari Ikal yg nganggur setelah lulus dari Sorbonne itu yang paling penting sih buat saya https://t.co/kGWBuUaKh8,1941842624564117905,https://pbs.twimg.com/media/GvLPkGZWIAAl_aB.jpg,,in,,0,0,0,https://x.com/undefined/status/1941842624564117905,1331512974,,tweets-data/lulus_tapi_nganggur.csv,kepingin beli maryamah karpov buku terakhir dari tetralogi laskar pelangi masih maju mundur soalnya ceritanya tentang misi pencarian a ling cinta pertama ikal tapi cerita bermula dari ikal yg nganggur setelah lulus dari sorbonne itu yang paling penting sih buat saya
1941692580284203161,Sun Jul 06 04:55:00 +0000 2025,9,@worksfess Blm berhasil tapi mau cerita. Habis lulus sempet nganggur 1 tahunan terus dpt panggilan kerja tp ga lolos masa training nganggur lagi trs coba apply ke bidang yg meleset dari jurusanku alhamdulillah kerja kurleb 5 bulan dgn gaji yg jauh di bawah umr tp cukup ,1941722526381461584,,worksfess,in,,0,1,0,https://x.com/undefined/status/1941722526381461584,1688197302,,tweets-data/lulus_tapi_nganggur.csv,blm berhasil tapi mau cerita habis lulus sempet nganggur  tahunan terus dpt panggilan kerja tp ga lolos masa training nganggur lagi trs coba apply ke bidang yg meleset dari jurusanku alhamdulillah kerja kurleb  bulan dgn gaji yg jauh di bawah umr tp cukup
1941442180364812537,Sun Jul 06 04:04:39 +0000 2025,0,@Puffycutee @worksfess ini!! ga ada yang minta dilahirin juga tapi pas udah lulus sekolah wajib kerja nafkahin orang tua even adek gue digituin semua diungkit semua kalo kita lagi ga bisa kasih uangnya makannya sungkan banget nganggur makan di rumah rasanya ga enak banget,1941709854974017978,,Puffycutee,in,,0,2,0,https://x.com/undefined/status/1941709854974017978,1214626519085019136,,tweets-data/lulus_tapi_nganggur.csv,ini ga ada yang minta dilahirin juga tapi pas udah lulus sekolah wajib kerja nafkahin orang tua even adek gue digituin semua diungkit semua kalo kita lagi ga bisa kasih uangnya makannya sungkan banget nganggur makan di rumah rasanya ga enak banget
1941479722262704424,Sat Jul 05 15:34:06 +0000 2025,6,@talkiefess kamu yakin akan nganggur berapa lama lagi? kalo kamu emg mau pivot karir dan butuh waktu belajar lebih banyak ambil aja. Tapi kalo kamu freshgrad mending jangan gue dulu habis lulus nganggur 6 bulan dan gue fine dgn hal itu karena gue emg punya target tertentu,1941520973020397615,,talkiefess,in,,0,0,0,https://x.com/undefined/status/1941520973020397615,1313807565348720640,,tweets-data/lulus_tapi_nganggur.csv,kamu yakin akan nganggur berapa lama lagi kalo kamu emg mau pivot karir dan butuh waktu belajar lebih banyak ambil aja tapi kalo kamu freshgrad mending jangan gue dulu habis lulus nganggur  bulan dan gue fine dgn hal itu karena gue emg punya target tertentu
1941048142117339557,Fri Jul 04 15:51:43 +0000 2025,3,@worksfess aku udh 8 bulan nganggur after lulus :') gimana yaaa? susah bgt cari kerja. harapan aku satu-satunya masuk lpk jepang ajaa tapi masi terkendala biaya,1941163017527570550,,worksfess,in,,0,1,0,https://x.com/undefined/status/1941163017527570550,1140586519192719361,,tweets-data/lulus_tapi_nganggur.csv,aku udh  bulan nganggur after lulus  gimana yaaa susah bgt cari kerja harapan aku satusatunya masuk lpk jepang ajaa tapi masi terkendala biaya
1941090426045481252,Fri Jul 04 11:03:16 +0000 2025,0,Soalnya aku juga sama kaya sender hampir putus asa karena nganggur 1.5 tahun dari sidang ta. Susah banget nyari kerja karena lulus telat juga jadi pengalamannya kalah sama angkatan bawah yang dapet kampus merdeka. Tapi yakin aja nder diusahain aja nanti juga dapet kok,1941090428847333844,,LidyaaaaAL,in,,0,0,0,https://x.com/undefined/status/1941090428847333844,1226669191,,tweets-data/lulus_tapi_nganggur.csv,soalnya aku juga sama kaya sender hampir putus asa karena nganggur  tahun dari sidang ta susah banget nyari kerja karena lulus telat juga jadi pengalamannya kalah sama angkatan bawah yang dapet kampus merdeka tapi yakin aja nder diusahain aja nanti juga dapet kok
1941090426045481252,Fri Jul 04 11:03:15 +0000 2025,0,Sender kaya gini tuh biasanya cuma butuh validasi kalo ada loh di luar sana yang kondisinya pernah sama nganggur lama tapi bisa tetep dapet kerja. Jadi pas baca reply yang belum lulus udah kerja segala macem tuh kayak... gapapa sih cumakan... masa sih ga paham wkwk,1941090426045481252,,,in,,0,2,0,https://x.com/undefined/status/1941090426045481252,1226669191,,tweets-data/lulus_tapi_nganggur.csv,sender kaya gini tuh biasanya cuma butuh validasi kalo ada loh di luar sana yang kondisinya pernah sama nganggur lama tapi bisa tetep dapet kerja jadi pas baca reply yang belum lulus udah kerja segala macem tuh kayak gapapa sih cumakan masa sih ga paham wkwk
1941048142117339557,Fri Jul 04 10:05:50 +0000 2025,0,@worksfess Lulus Agustus 2024 pertama kali mulai kerja Mei 2025. Yaaaa jadii nganggur 9 bulan dah kek bumil aja 9 bulan brojol bayi tapi kalo aku as jobseeker brojol first job... Alhamdulillah,1941075973161865687,,worksfess,in,,0,1,0,https://x.com/undefined/status/1941075973161865687,1002929547086479361,,tweets-data/lulus_tapi_nganggur.csv,lulus agustus  pertama kali mulai kerja mei  yaaaa jadii nganggur  bulan dah kek bumil aja  bulan brojol bayi tapi kalo aku as jobseeker brojol first job alhamdulillah
1940431775010115688,Thu Jul 03 14:02:43 +0000 2025,0,@worksfess Kak mjb aku nganggur udah setahun lebih sejak lulus dan ada pikiran juga mau coba-coba magang dulu di kap tapi masih bingung juga mau apply apa engga karena liat jaraknya 23km laptop pribadi Senin-Sabtu kerjaan harus beres meski diluar jam kerjadan uang saku nya cuma 10 RB/hr,1940773202558660879,,worksfess,in,,0,0,0,https://x.com/undefined/status/1940773202558660879,747250353473675264,,tweets-data/lulus_tapi_nganggur.csv,kak mjb aku nganggur udah setahun lebih sejak lulus dan ada pikiran juga mau cobacoba magang dulu di kap tapi masih bingung juga mau apply apa engga karena liat jaraknya km laptop pribadi seninsabtu kerjaan harus beres meski diluar jam kerjadan uang saku nya cuma  rbhr
1940377030891282760,Thu Jul 03 08:08:50 +0000 2025,0,@kyunqmint seger banget dd! kayak lagi liat adik abang yang biasanya suka cabut sekolah tapi tetep bisa lulus trs sekarang masup kuliah jalur ordal! dah siap lulus dengan gelar cumlaude? tapi sebelum ntu yu skripsinya dikerjain dulu! dd kelamaan nganggur! ,1940684142741778923,,kyunqmint,in,,0,0,0,https://x.com/undefined/status/1940684142741778923,1298760466747912193,,tweets-data/lulus_tapi_nganggur.csv,seger banget dd kayak lagi liat adik abang yang biasanya suka cabut sekolah tapi tetep bisa lulus trs sekarang masup kuliah jalur ordal dah siap lulus dengan gelar cumlaude tapi sebelum ntu yu skripsinya dikerjain dulu dd kelamaan nganggur
1940381259961602421,Thu Jul 03 03:39:34 +0000 2025,0,@worksfess gimana ya. terakhir udah nganggur dari 2021 lulus. kemaren jadi guru out cuma tahan 4 bulan. karna gaji cuma 500rb (belom sama harian) habis di ongkir. tiap lamar kerjaan harus punya pengalaman. tapi gaji underpaid. 3jt harus jadi avatar. underpaid pengalaman min 5 thn ,1940616380656853339,,worksfess,in,,0,1,0,https://x.com/undefined/status/1940616380656853339,1124706342575325184,,tweets-data/lulus_tapi_nganggur.csv,gimana ya terakhir udah nganggur dari  lulus kemaren jadi guru out cuma tahan  bulan karna gaji cuma rb belom sama harian habis di ongkir tiap lamar kerjaan harus punya pengalaman tapi gaji underpaid jt harus jadi avatar underpaid pengalaman min  thn
1940040464024912059,Wed Jul 02 13:34:42 +0000 2025,0,@tanyakanrl Dulu mau jd akuntan atau guru eko/geo. Tapi trnyata saat itu NISN ku tidak trdaftar jd gabisa masuk jalur SNMPTN. Kalo skrg mh brarti ga trdaftar di dapodik x ya? Yaudh deh disuruh ortu ikut tes poltekkes. Ngrjain seadanya krna kcewa hopeless. Lah lulus. Skrg aku lg nganggur 5th,1940403762541330775,,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1940403762541330775,1671851861698281472,,tweets-data/lulus_tapi_nganggur.csv,dulu mau jd akuntan atau guru ekogeo tapi trnyata saat itu nisn ku tidak trdaftar jd gabisa masuk jalur snmptn kalo skrg mh brarti ga trdaftar di dapodik x ya yaudh deh disuruh ortu ikut tes poltekkes ngrjain seadanya krna kcewa hopeless lah lulus skrg aku lg nganggur th
1940366343653798358,Wed Jul 02 11:06:01 +0000 2025,898,work! bebaslah mau ngejudge gmn karna 6bln setelah lulus masih nganggur. Tapi plis jgn bilang kalo aku ga ngapa2in dan ga berusaha sakit bangeet,1940366343653798358,,,in,,12,43,62,https://x.com/undefined/status/1940366343653798358,1244597361826885636,,tweets-data/lulus_tapi_nganggur.csv,work bebaslah mau ngejudge gmn karna bln setelah lulus masih nganggur tapi plis jgn bilang kalo aku ga ngapain dan ga berusaha sakit bangeet
1940263973771002035,Wed Jul 02 06:57:41 +0000 2025,0,@tetekucing21 nanti abis lulus kuliah kl nganggur 3 bulan bukannya happie tapi panik ,1940303848628957662,,tetekucing21,in,,0,0,0,https://x.com/undefined/status/1940303848628957662,1780483430087856128,,tweets-data/lulus_tapi_nganggur.csv,nanti abis lulus kuliah kl nganggur  bulan bukannya happie tapi panik
1932087189359546523,Tue Jun 10 07:40:35 +0000 2025,2,@bbhyun_ya Pasti dia bayar 6-10jt soalnya aku juga di tawarin. Tapi lebih milih nganggur dan kerja di rumah freelance. Kenapa? Ga ada uangnya? Bukan gak ada. Bayangin kuliah jauh di luar kota lulus cepet 5 tahun selasai sampe S2. Trs kerja bayar gitu? Bayarnya gak seberapa. Tapi takut,1932342112487645561,,bbhyun_ya,in,,0,1,0,https://x.com/undefined/status/1932342112487645561,2500648770,,tweets-data/lulus_tapi_nganggur.csv,pasti dia bayar jt soalnya aku juga di tawarin tapi lebih milih nganggur dan kerja di rumah freelance kenapa ga ada uangnya bukan gak ada bayangin kuliah jauh di luar kota lulus cepet  tahun selasai sampe s trs kerja bayar gitu bayarnya gak seberapa tapi takut
1932271900623032548,Tue Jun 10 03:01:35 +0000 2025,0,seupil cerita idup gw tapi bangsat gedebag gedebug nya itu 2 taun ditinggal mereka... dari awal 2023 gw baru kenal mereka trs lulus SMA dan gw down bgt dlm setaun baru lulus tapi masi nganggur itu tapi kenal mereka gw jdi ada sedikit harapan sama ni dunia ditambah ditemenin_,1932271900623032548,,,in,,0,1,0,https://x.com/undefined/status/1932271900623032548,1705973002146566144,,tweets-data/lulus_tapi_nganggur.csv,seupil cerita idup gw tapi bangsat gedebag gedebug nya itu  taun ditinggal mereka dari awal  gw baru kenal mereka trs lulus sma dan gw down bgt dlm setaun baru lulus tapi masi nganggur itu tapi kenal mereka gw jdi ada sedikit harapan sama ni dunia ditambah ditemenin_
1931995025895829553,Tue Jun 10 01:07:22 +0000 2025,0,@starrensf @kdrama_menfess mungkin belum relate. coba nonton pas lagi berjuang apalagi udah abis gagal. apalagi kalo abis lulus sekolah dan nyari kerja. udah usaha sebaik mungkin tapi masih aja gagal dan orang2 anggap kita kurang usaha. nganggur sampe umur segini ngapain aja stigma masy gitulah.,1932243157456212081,,starrensf,in,,0,0,0,https://x.com/undefined/status/1932243157456212081,1203139003723051010,,tweets-data/lulus_tapi_nganggur.csv,mungkin belum relate coba nonton pas lagi berjuang apalagi udah abis gagal apalagi kalo abis lulus sekolah dan nyari kerja udah usaha sebaik mungkin tapi masih aja gagal dan orang anggap kita kurang usaha nganggur sampe umur segini ngapain aja stigma masy gitulah
1932242581414437096,Tue Jun 10 01:05:05 +0000 2025,13,2x perpanjang skck masih nganggur masih ada kesempatan ga sih.. mentok interview mulu. aku udah lulus sekolah 3 tahun tapi pengalaman kerja baru 1 tahun klian pernah nganggur berapa lama dan dapet kerja dari mana?,1932242581414437096,,,in,,0,10,0,https://x.com/undefined/status/1932242581414437096,1331650559518990336,,tweets-data/lulus_tapi_nganggur.csv,x perpanjang skck masih nganggur masih ada kesempatan ga sih mentok interview mulu aku udah lulus sekolah  tahun tapi pengalaman kerja baru  tahun klian pernah nganggur berapa lama dan dapet kerja dari mana
1931771979167633755,Mon Jun 09 15:52:25 +0000 2025,0,@tanyakanrl Lg di fase galau bgtt sm masa depan ternyata cari kerja ga semudah itu huhu. Aku baru lulus bulan 5 kemaren udah apply sana sini tapi hasilnya belum ada takutttt bgt gamau nganggur lama plsss ovt liat sulitnya cari kerja sekarang efisiensi dimana . SMGTT jobseekers!,1932103497388077168,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1932103497388077168,1519636735197839361,,tweets-data/lulus_tapi_nganggur.csv,lg di fase galau bgtt sm masa depan ternyata cari kerja ga semudah itu huhu aku baru lulus bulan  kemaren udah apply sana sini tapi hasilnya belum ada takutttt bgt gamau nganggur lama plsss ovt liat sulitnya cari kerja sekarang efisiensi dimana  smgtt jobseekers
1931771979167633755,Mon Jun 09 13:28:23 +0000 2025,0,@tanyakanrl Resah aja gitu bentar lg lulus ppg (aamiin semoga) trus mau daftar kerja tapi ortu nyuruh ikut cpns mau kerja tapi kan ada kontrak kerjanya yaa nanti pas masih ada kontrak cpns buka kan ribet tp nggak mungkin kan nganggur sampe nungguin itu si cpns buka negara aja lg gini,1932067249587978611,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1932067249587978611,757205566062067712,,tweets-data/lulus_tapi_nganggur.csv,resah aja gitu bentar lg lulus ppg aamiin semoga trus mau daftar kerja tapi ortu nyuruh ikut cpns mau kerja tapi kan ada kontrak kerjanya yaa nanti pas masih ada kontrak cpns buka kan ribet tp nggak mungkin kan nganggur sampe nungguin itu si cpns buka negara aja lg gini
1931671549788234195,Mon Jun 09 03:23:41 +0000 2025,0,@sbmptnfess Rencana Gwech : Teknik Sipil Rencana Ortu : (ga maksa anaknya kuliah dmana asal anaknya sanggup aja) Yg di ACC Tuhan : Teknologi Hasil Pertanian (udah lulus tepat waktu + cumlaude) tapi lagi nganggur,1931915072613573024,,sbmptnfess,in,,0,1,0,https://x.com/undefined/status/1931915072613573024,1651214561415135232,,tweets-data/lulus_tapi_nganggur.csv,rencana gwech  teknik sipil rencana ortu  ga maksa anaknya kuliah dmana asal anaknya sanggup aja yg di acc tuhan  teknologi hasil pertanian udah lulus tepat waktu  cumlaude tapi lagi nganggur
1931741803046187375,Sun Jun 08 16:52:38 +0000 2025,14,@tanyarlfes Cih~~ dasar pemula. Anyways rejeki itu udah ada yang ngatur mau kamu lulus s2 juga bisa aja nganggur. Tapi kuliah bukan soal cari kerja kuliah itu lebih ke proses pematangan pikiran kamu selama kuliah kamu dituntut jadi lebih kritis disitu kamu bisa berpikir secara dewasa.,1931756264826290434,,tanyarlfes,in,,0,1,0,https://x.com/undefined/status/1931756264826290434,3280140768,,tweets-data/lulus_tapi_nganggur.csv,cih dasar pemula anyways rejeki itu udah ada yang ngatur mau kamu lulus s juga bisa aja nganggur tapi kuliah bukan soal cari kerja kuliah itu lebih ke proses pematangan pikiran kamu selama kuliah kamu dituntut jadi lebih kritis disitu kamu bisa berpikir secara dewasa
1931427328997114330,Sat Jun 07 19:05:34 +0000 2025,0,Dari lulus kuliah sampe detik ini non stop kerja nganggur cm 2 bulan pas kluar dari RSOS trs masuk RSPS. yes I got my own car and paid for it. tapi baru ini ngrasa kerja uang nya buat hidup in this current situation doang. dunia ini adil ga sih?,1931427328997114330,,,in,,0,0,0,https://x.com/undefined/status/1931427328997114330,152215639,,tweets-data/lulus_tapi_nganggur.csv,dari lulus kuliah sampe detik ini non stop kerja nganggur cm  bulan pas kluar dari rsos trs masuk rsps yes i got my own car and paid for it tapi baru ini ngrasa kerja uang nya buat hidup in this current situation doang dunia ini adil ga sih
1930496306671472993,Sat Jun 07 03:34:39 +0000 2025,0,@worksfess nganggur 5 tahun dari lulus SMA tapi pas nganggur itu upgrade skill terus 2024 dapet kerja deh.,1931193059099685094,,worksfess,in,,0,0,0,https://x.com/undefined/status/1931193059099685094,2814255553,,tweets-data/lulus_tapi_nganggur.csv,nganggur  tahun dari lulus sma tapi pas nganggur itu upgrade skill terus  dapet kerja deh
1930496306671472993,Thu Jun 05 22:16:21 +0000 2025,0,@worksfess Ada ko nder banyak tetep semangat. Aku dari lulus nganggur 1 tahun baru setelah itu dapet tawaran freelance dari dosen selama 1 tahun juga. Setelah 1 tahun freelance alhamdulillah dapet kerja walau cuma 3 tapi sekarang dapet lagi kontrak 1 tahun,1930750566122274905,,worksfess,in,,0,1,0,https://x.com/undefined/status/1930750566122274905,1221010127047675904,,tweets-data/lulus_tapi_nganggur.csv,ada ko nder banyak tetep semangat aku dari lulus nganggur  tahun baru setelah itu dapet tawaran freelance dari dosen selama  tahun juga setelah  tahun freelance alhamdulillah dapet kerja walau cuma  tapi sekarang dapet lagi kontrak  tahun
